Date,Month,ID,Latitude ,Longitude,Time,On/Off Effort ,Transect,Wind ,Wind Direction,Beaufort Wind,Sea State,Visibility Left (1-5),Visibility Observer 2 Right,Cloud Cover,Glare Observer 1 (0-2),Glare Observer 2 (East Transect only),Turbidity,Number of Mantas,Notes
2/28/2025,2,8,26.61201233,-80.0746,2025-02-28T14:10:32Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,9,26.61195743,-80.0741,2025-02-28T14:10:33Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,10,26.61190161,-80.0736,2025-02-28T14:10:34Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,11,26.61183614,-80.0731,2025-02-28T14:10:35Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,12,26.61177412,-80.0726,2025-02-28T14:10:36Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,13,26.6117203,-80.0723,2025-02-28T14:10:37Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,14,26.61164789,-80.0718,2025-02-28T14:10:38Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,15,26.61155979,-80.0713,2025-02-28T14:10:39Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,16,26.61145586,-80.0708,2025-02-28T14:10:40Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,17,26.61134438,-80.0704,2025-02-28T14:10:41Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,18,26.61122309,-80.0699,2025-02-28T14:10:42Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,19,26.61109309,-80.0694,2025-02-28T14:10:43Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,20,26.61094598,-80.069,2025-02-28T14:10:44Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,21,26.61079461,-80.0685,2025-02-28T14:10:45Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,22,26.61064558,-80.0681,2025-02-28T14:10:46Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,23,26.6103823,-80.0674,2025-02-28T14:10:48Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,24,26.61020519,-80.0669,2025-02-28T14:10:49Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,25,26.60994368,-80.0663,2025-02-28T14:10:50Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,26,26.60959859,-80.0655,2025-02-28T14:10:52Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,27,26.60920976,-80.0646,2025-02-28T14:10:54Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,28,26.60879636,-80.0636,2025-02-28T14:10:56Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,29,26.607929,-80.0617,2025-02-28T14:11:00Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,30,26.60706483,-80.0599,2025-02-28T14:11:04Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,31,26.60641825,-80.0587,2025-02-28T14:11:07Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,32,26.60595573,-80.0578,2025-02-28T14:11:09Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,33,26.60547688,-80.057,2025-02-28T14:11:11Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,34,26.60496164,-80.0562,2025-02-28T14:11:13Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,35,26.60443492,-80.0554,2025-02-28T14:11:15Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,36,26.60350042,-80.0542,2025-02-28T14:11:18Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,37,26.6029442,-80.0535,2025-02-28T14:11:20Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,38,26.60238328,-80.0528,2025-02-28T14:11:22Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,39,26.60026484,-80.0498,2025-02-28T14:11:29Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,40,26.59903958,-80.0482,2025-02-28T14:11:33Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,41,26.59779545,-80.0466,2025-02-28T14:11:37Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,42,26.5954393,-80.0441,2025-02-28T14:11:44Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,43,26.5950855,-80.0437,2025-02-28T14:11:45Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,44,26.59197237,-80.0409,2025-02-28T14:11:54Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,45,26.59012651,-80.0395,2025-02-28T14:11:59Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,46,26.58857619,-80.0386,2025-02-28T14:12:03Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,47,26.58741337,-80.038,2025-02-28T14:12:06Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,48,26.58621769,-80.0375,2025-02-28T14:12:09Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,49,26.58460384,-80.0368,2025-02-28T14:12:13Z,1,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,50,26.58297063,-80.0363,2025-02-28T14:12:17Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,51,26.58135166,-80.0359,2025-02-28T14:12:21Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,52,26.5793447,-80.0357,2025-02-28T14:12:26Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,53,26.57812673,-80.0357,2025-02-28T14:12:29Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,54,26.57731293,-80.0358,2025-02-28T14:12:31Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,55,26.57650785,-80.0358,2025-02-28T14:12:33Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,56,26.57568533,-80.0358,2025-02-28T14:12:35Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,57,26.57485368,-80.0358,2025-02-28T14:12:37Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,58,26.57402496,-80.0357,2025-02-28T14:12:39Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,59,26.57321158,-80.0357,2025-02-28T14:12:41Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,60,26.57202453,-80.0357,2025-02-28T14:12:44Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,61,26.57125667,-80.0357,2025-02-28T14:12:46Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,62,26.57014389,-80.0356,2025-02-28T14:12:49Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,63,26.56904611,-80.0356,2025-02-28T14:12:52Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,64,26.56729588,-80.0355,2025-02-28T14:12:57Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,65,26.56660873,-80.0356,2025-02-28T14:12:59Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,66,26.56592477,-80.0356,2025-02-28T14:13:01Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,67,26.5652367,-80.0356,2025-02-28T14:13:03Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,68,26.56423791,-80.0357,2025-02-28T14:13:06Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,69,26.56326712,-80.0358,2025-02-28T14:13:09Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,70,26.56072984,-80.0361,2025-02-28T14:13:18Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,71,26.56018283,-80.0363,2025-02-28T14:13:20Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,72,26.55802022,-80.0369,2025-02-28T14:13:28Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,73,26.5550117,-80.0377,2025-02-28T14:13:39Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,74,26.55048338,-80.0386,2025-02-28T14:13:55Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,75,26.54547653,-80.0394,2025-02-28T14:14:12Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,76,26.54102499,-80.04,2025-02-28T14:14:27Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,77,26.53809953,-80.0404,2025-02-28T14:14:37Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,78,26.53697083,-80.0407,2025-02-28T14:14:41Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,79,26.5343654,-80.0414,2025-02-28T14:14:50Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,80,26.53258986,-80.0418,2025-02-28T14:14:56Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,81,26.53113065,-80.0422,2025-02-28T14:15:01Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,82,26.53085589,-80.0423,2025-02-28T14:15:02Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,83,26.52814385,-80.043,2025-02-28T14:15:12Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,84,26.52534773,-80.0436,2025-02-28T14:15:22Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,85,26.52476032,-80.0437,2025-02-28T14:15:24Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,86,26.52358728,-80.0439,2025-02-28T14:15:28Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,87,26.52329617,-80.044,2025-02-28T14:15:29Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,88,26.51913397,-80.0447,2025-02-28T14:15:43Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,89,26.51536874,-80.0453,2025-02-28T14:15:55Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,90,26.51076045,-80.0462,2025-02-28T14:16:10Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,91,26.50646774,-80.047,2025-02-28T14:16:24Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,92,26.50277744,-80.0476,2025-02-28T14:16:36Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,93,26.49869277,-80.048,2025-02-28T14:16:49Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,94,26.49550773,-80.0484,2025-02-28T14:16:59Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,95,26.49356749,-80.0488,2025-02-28T14:17:05Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,96,26.49127822,-80.0492,2025-02-28T14:17:12Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,97,26.48926791,-80.0495,2025-02-28T14:17:18Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,98,26.48628244,-80.0499,2025-02-28T14:17:27Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,99,26.48596217,-80.05,2025-02-28T14:17:28Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,100,26.4825359,-80.0506,2025-02-28T14:17:39Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,101,26.47955429,-80.0511,2025-02-28T14:17:49Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,102,26.47782024,-80.0514,2025-02-28T14:17:55Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,103,26.47380816,-80.0521,2025-02-28T14:18:09Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,104,26.46893542,-80.0531,2025-02-28T14:18:26Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,105,26.46717866,-80.0534,2025-02-28T14:18:32Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,106,26.46688404,-80.0534,2025-02-28T14:18:33Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,107,26.46397434,-80.0537,2025-02-28T14:18:43Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,108,26.4628308,-80.0538,2025-02-28T14:18:47Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,109,26.45931426,-80.0543,2025-02-28T14:18:59Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,110,26.45516194,-80.0549,2025-02-28T14:19:13Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,111,26.45093755,-80.0556,2025-02-28T14:19:27Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,112,26.44970222,-80.0558,2025-02-28T14:19:31Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,113,26.44755729,-80.0561,2025-02-28T14:19:38Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,114,26.44635877,-80.0562,2025-02-28T14:19:42Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,115,26.44324464,-80.0562,2025-02-28T14:19:52Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,116,26.44082981,-80.0561,2025-02-28T14:20:00Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,117,26.44021894,-80.0561,2025-02-28T14:20:02Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,118,26.43617836,-80.0558,2025-02-28T14:20:15Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,119,26.43278989,-80.0561,2025-02-28T14:20:26Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,120,26.42851177,-80.0567,2025-02-28T14:20:40Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,121,26.42482683,-80.0573,2025-02-28T14:20:52Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,122,26.42324709,-80.0576,2025-02-28T14:20:57Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,123,26.41900032,-80.0583,2025-02-28T14:21:11Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,124,26.41470845,-80.0587,2025-02-28T14:21:25Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,125,26.40980512,-80.0589,2025-02-28T14:21:41Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,126,26.40712894,-80.0594,2025-02-28T14:21:50Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,127,26.40351417,-80.06,2025-02-28T14:22:02Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,128,26.39935037,-80.0605,2025-02-28T14:22:16Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,129,26.39614739,-80.0611,2025-02-28T14:22:27Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,130,26.39466489,-80.0613,2025-02-28T14:22:32Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,131,26.39028895,-80.0621,2025-02-28T14:22:47Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,132,26.38622272,-80.0626,2025-02-28T14:23:01Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,133,26.38354152,-80.063,2025-02-28T14:23:10Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,134,26.37935593,-80.0633,2025-02-28T14:23:24Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,135,26.37552473,-80.0636,2025-02-28T14:23:37Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,136,26.37178414,-80.0641,2025-02-28T14:23:50Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,137,26.36948213,-80.0645,2025-02-28T14:23:58Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,138,26.36860991,-80.0646,2025-02-28T14:24:01Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,139,26.36714492,-80.0649,2025-02-28T14:24:06Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,140,26.36656154,-80.065,2025-02-28T14:24:08Z,0,West,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
